ID0000id,ssn,first_name,last_name,email,address,city,state,phone
ID000962,961-10-2631,Jane,Phillips,jphillipsqp@xrea.com,9 Northland Place,Dallas,TX,4699815694
ID000963,340-38-2920,Ruby,Black,rblackqq@fotki.com,01580 Main Alley,Dallas,TX,2148396582
ID000964,650-36-9913,Teresa,Fernandez,tfernandezqr@google.com.au,50 Arrowood Circle,Richardson,TX,9729187531
ID000965,940-61-5781,Jacqueline,Hamilton,jhamiltonqs@washingtonpost.com,792 Burrows Lane,Dallas,TX,9727855033
ID000966,136-33-6897,Anthony,Elliott,aelliottqt@uiuc.edu,82 Harper Lane,Dallas,TX,9729426006
ID000967,780-32-3564,Louise,Henderson,lhendersonqu@mashable.com,58 Southridge Way,Dallas,TX,4698976813
ID000968,174-47-0894,Lillian,Cruz,lcruzqv@wordpress.org,1202 Nevada Crossing,Dallas,TX,4695770003
ID000969,235-78-1401,David,Davis,ddavisqw@angelfire.com,6266 Debs Place,Dallas,TX,2148647187
ID000970,919-55-8047,Janice,Price,jpriceqx@sina.com.cn,269 Farragut Trail,Dallas,TX,2149419869
ID000971,687-90-1452,Donald,Palmer,dpalmerqy@naver.com,12 5th Junction,Richardson,TX,4696774531
ID000972,535-61-9932,Donald,Washington,dwashingtonqz@amazon.co.uk,978 Moose Plaza,Dallas,TX,9728447608
ID000973,328-03-3548,Jessica,Jones,jjonesr0@wix.com,37 Melrose Court,Richardson,TX,9729060660
ID000974,608-66-0102,Amy,Coleman,acolemanr1@microsoft.com,2562 Pond Junction,Dallas,TX,2149547729
ID000975,894-17-1936,Marie,Ryan,mryanr2@comcast.net,4287 Canary Center,Dallas,TX,4699244203
ID000976,882-93-4808,Gloria,Barnes,gbarnesr3@ask.com,149 Columbus Avenue,Dallas,TX,2147970275
ID000977,328-50-2075,Charles,Lawrence,clawrencer4@topsy.com,7 Randy Terrace,Dallas,TX,9728138851
ID000978,179-35-6366,Patricia,Hill,phillr5@friendfeed.com,2506 Ridgeway Drive,Richardson,TX,4699329594
ID000979,223-32-8250,Ryan,Young,ryoungr6@jalbum.net,40252 Lyons Terrace,Dallas,TX,2147424030
ID000980,504-76-4400,Willie,Woods,wwoodsr7@barnesandnoble.com,99 Sunbrook Circle,Dallas,TX,2148102688
ID000981,131-82-6807,Cynthia,Webb,cwebbr8@earthlink.net,6016 Leroy Way,Dallas,TX,2149752196
ID000982,470-80-0995,Joyce,Cox,jcoxr9@yellowpages.com,5027 Meadow Vale Way,Richardson,TX,9728324867
ID000983,210-87-6619,Debra,Kim,dkimra@theatlantic.com,303 Bashford Road,Plano,TX,4697474090
ID000984,757-76-0049,Louise,Harrison,lharrisonrb@is.gd,13 American Ash Place,Richardson,TX,2148978864
ID000985,641-17-6232,Douglas,Day,ddayrc@tiny.cc,264 Packers Place,Dallas,TX,4698682443
ID000986,690-30-6386,Jane,Hughes,jhughesrd@dedecms.com,05 Tony Junction,Dallas,TX,9729639605
ID000987,405-00-7979,Joan,Wagner,jwagnerre@indiegogo.com,76837 Heath Trail,Dallas,TX,9728413593
ID000988,697-50-5730,Joyce,Gibson,jgibsonrf@trellian.com,0605 Old Shore Avenue,Dallas,TX,4698404916
ID000989,659-02-3329,Paula,Harrison,pharrisonrg@ox.ac.uk,7 Swallow Pass,Dallas,TX,4696225174
ID000990,647-36-9732,Bobby,Dunn,bdunnrh@intel.com,785 Graedel Place,Plano,TX,9729233432
ID000991,659-27-5045,Bonnie,Ross,brossri@tiny.cc,81741 Hallows Plaza,Dallas,TX,2149304665
ID000992,923-61-2260,Dennis,Wheeler,dwheelerrj@gov.uk,8321 Mendota Crossing,Dallas,TX,2149327040
ID000993,646-30-1413,Jason,Gutierrez,jgutierrezrk@ameblo.jp,7 Pearson Way,Dallas,TX,9729908290
ID000994,968-11-7539,Diana,Spencer,dspencerrl@gravatar.com,467 Menomonie Alley,Richardson,TX,9728509653
ID000995,784-77-6035,Jessica,Thompson,jthompsonrm@abc.net.au,73 Mandrake Center,Dallas,TX,9727283395
ID000996,468-32-4617,Sean,Pierce,spiercern@engadget.com,07 Laurel Park,Dallas,TX,4699873050
ID000997,647-49-5762,Alan,Stewart,astewartro@indiegogo.com,74154 Drewry Street,Dallas,TX,4699445061
ID000998,345-58-9435,Janice,Robinson,jrobinsonrp@springer.com,7791 Maple Hill,Dallas,TX,9728556553
ID000999,504-57-5850,Barbara,Carroll,bcarrollrq@vinaora.com,5989 4th Avenue,Dallas,TX,2149992405
ID001000,362-54-6087,Lori,Mccoy,lmccoyrr@mapquest.com,71 Evergreen Crossing,Dallas,TX,9729757324
